query_cid,label,sub_id,text,image
bafyreiarqdhjjprcwngvknkfhshrzmotrbsdvx4el6ezv7y6vfkmikxllu,intolerant,2,And the church protects them. Circles the wagons & trashes & encourages trashing the victims. The Qtah way.,
bafyreihpg5b5nmpmefxwcerobf5rumhw3rxpumxkj6vlrhi2ctstr26fve,intolerant,2,"but before that, it's best to remind people that it's no longer about protecting children or women it's about killing minorities and erasing them for a fascist world.",
bafyreifb4crpztiecaqxeialrirpdhqcfjra6wruucb4xehq4xqqicb6du,intolerant,2,"I wouldn’t have said that. I would have said Islamic extremists. I’m not defending the monsters, I’m defending those who are not and there are millions of them.",
bafyreie5sdtzv6yjm6g5oyrmqns6u4ap4ajob5d34zte27mb2eklp4a24a,intolerant,2,"Hey Muslims For Trump … 

How ya liking’ THIS, you nuclear dumbbells?",
bafyreid5l6is43ss4zcvfolysfqslpu5qxrxc3k47radah67nqgi5p6oue,intolerant,2,"Super-duper not ok.

WTF people.

This is inches from endorsing terrorism.",
bafyreie2gksqi275agyqsh6m5gjj7lhzrtsnzuzxyohywxxmtnbpfc7sai,intolerant,2,"Oh yes! And I am proud of it! Why do u live in such rotten, liberal, open minded country like Canada? Sharia is much more comfortable! ...or not?",
bafyreiewmelqzykhzsgjwk4oycrluk3ptglxzx5z5oe62f3bomoj7ua3jy,intolerant,2,"We don’t hate your religion, we don’t love Jihad.

We despise the starvation and murder of kids whose lives are utterly worthless to you because of your racism. 

A few extra pounds is the least of your problems. You’re laughing and sniggering about dead kids. No cure for that. 

Zionism.",
bafyreidcsuvcw43iybpfrmikfp5v25k6cmgxbhvtsautt2h5h5nayksyii,intolerant,2,Ja het gaat gewoon weer over moslimhaat!,
bafyreic4gjn4oc3daw6lg7zxxbmje2qakcnqkavtgxeet6xjigkxowxmdu,intolerant,2,"And just like that,  I'm a terrorist??",
bafyreibh3tne4yr2pdkzskyxnj4d5uz32tqo4jwqrvklsee5sfva6zacl4,intolerant,2,It goes to show you the real threat to this country is religion,
bafyreiad6wp3wp476f4sxdjzqkq77lhumjz372twtow2k4yuw6bmmsbhkq,intolerant,2,Bj vu et lu si on le droit d être islamophobe on a aussi le droit d être judeophobe .....ou...,
bafyreidczswikayu6h2n7hzyohnnnjuudb75zwo4szup2q72z6vci6jiqy,intolerant,2,I love (not) how she decides to bring Islam into this on top of the anti-semitism 😑,
bafyreifu24zcxaecb5rwjcniswckd2fjcl3laalr4plreah5dpvtlnfiga,intolerant,2,"it is like calling criticism of ISIS. Islamophibic.

Nice try but you failed miserably",https://drive.google.com/uc?id=1W2DtPcuVkvRhuPVE55fqkACprBOA1J0-
bafyreidqnogmoagxqbvxvweaykhofiebj6midmnmdmd2drmlux4nijefoy,intolerant,2,I don’t know what to tell you. They are fighting a holy war. Only white Christian people get to make the rules.,
bafyreieddnit3ohlsrjouu663u3qsbrjimglmw7qcd6di63uvub7r7tvpa,intolerant,2,"Imagine being so bleeding daft you spray paint the sacred symbol of a minority religion (who as a group are about 80 years out from the reason we use the word “genocide” at all) which I am pretty sure is a symbol of peace as well, to send a message of hatred.

wtf is wrong with bigots",
bafyreigbdnknfjkrn7g6ftxwjpa4466p6wg3bqbuuygzd6eikhcap5mq7i,intolerant,2,"I’ll call it Mecca, then maybe the hypocrisy will become acceptable.",
bafyreiexzegs6jobnrr2nkokqultdykroq5etj3yzelsjw27nidqpykorq,intolerant,2,Fundamentalists of ANY religion are the worst.,
bafyreie4cpao4rurcofsbgisqp3tqzamd4re7wudptdxqqvsq4l2vhmddu,intolerant,2,Anyone that`s not built on islamic fundamentalism.,
bafyreidz67kbl6z2p2sucoly52plsuzvk4ikzmlouod5gxy4orbjljgl6e,intolerant,2,Religious extremism needs to stop! Because people without that typically get along,
bafyreibsfyksec6rof4yloseqa3oplqyrjmewtmzwka7xjm35wge7yq6sq,intolerant,2,"Mehdi, love ya brother but using this logic makes no sense to me. 

I'm a Christian, am I supposed to hate Muslims SOLELY because of my faith and theirs?

It's foolish to position yourself into a corner. A VERY, VERY small portion of Palestinians are involved in those terrorists attacks. Peace man.",
bafyreigds4l7axnjazl5whf4fpyopj7bhfbhrdnp64gqr2rnhinvngi4x4,intolerant,2,"Yeah that Muslim ban & helping Natanyahu really helped Islam 🙄 

Is he saying he is better than Jesus?",
bafyreifkm2bztktj7jzbmwjwj2nmm5gt4z6vsdohxz5jksvz5vpoarzi2i,intolerant,2,"Except, you know, when they're out there killing each other over who has the ""right"" religion and the rest of us are just collateral damage.",
bafyreignxi2ox7hlzaqkj4bhc4llv62hl776edw5smsdeogde55xlvx53a,intolerant,2,I must be Muslim the way Iran to the bag,
bafyreih457rzsmnpw3qbbzpl2edpixpaezfufotbcjg35zy33cxvlbnqcu,intolerant,2,im a religious extremist 4 dog life,
bafyreifmylm64mrryxknjrw32ufpfw4negbwtb3hmhy4ohhop4e2lf6qn4,intolerant,2,Religion of all types? What about that time he tried to ban Muslims?,
bafyreiaspurar4dhveigert2yj62vf3jqamyl4fsi3tc6ufb3jgy72zkui,intolerant,2,In other words - religious nut-jobs will look for any excuse!,
bafyreibbl5jc7cm6thddjchf3kglyffc36lwy34skiroedfsariihj5q5i,intolerant,2,"And these are the guys calling non-western cultures barbaric when they are a bunch of zealot nutcases. Look at them worship the shiny metal, lest the invisibile soul plague will turn their boys into women and kill their lineage just as It did with their lord and savior!",
bafyreibf6nt64muieobkrw2ov4jer4vhauq4h6twapuy7ua2unaznhaec4,intolerant,2,He just happens to think everyone from one particular religion are bad people? Why not just be honest?,
bafyreiayso37vhkj57encac57gwa7ix4gx75m2o23vnlih2vo42t3qav4u,intolerant,2,"But I am referring to the stage before that as much as the hate speech. Why hate someone that’s doing so much good? And because of their religion?
Why?",
bafyreibnndsmteapocweyon4t5zj5tzfqknmvh6mgeznhspmzgbtfl43vm,intolerant,2,"Someone killing over a Muhammad cartoon is still crime against The Law (based on The Shariah)

It's just racism.. because region-religion-race are not the same..

Crims of region is not region or religion..",
bafyreia6kzmn2vwwg6jbp73d44libuyypgb4wrhknxaxwnyj4vm5kbjy7a,intolerant,2,my Muslim friend was telling me how theologically illiterate YouTube apologists and suchlike are a huge problem in his community too 😭,
bafyreihkkjdgbf2t7j2z7fw4ptfasnqywklzrpwy6zh6qzexf3ktgxa4ma,intolerant,2,Who’s the terrorist now 🍊😡,
bafyreialqne624i54fjnee5e36mn4dwh5gfb6e62kvutplwsbcnl3xznnm,intolerant,2,"I would have taken my Shahada for Loon, I'm the problem",
bafyreias6rhcmiz6b63igeizjegazyw7agm5nvyuf7gkdxyr2v36uekudy,intolerant,2,"I’m not sure you’re argument. Are we just supposed to let Islamic terrorists take over the world, like they’re trying to?",
bafyreifgejrdyy5dkgyk4zkctbpruf7qqrvaawjrgf2qffqax2gy7c475m,intolerant,2,Anti Islamism is not Islamophobia.,
bafyreifdpd4rf7cbp2dcpy77tpri3ulvotbhlcxhpr4277l75mgomlpmva,intolerant,2,"American Sharia Law.
Your oppression is their profession.",
bafyreietgvew4vlbpeepgasm5o3g3ztx56gov7ennh4uhyxexz3j4vcr5i,intolerant,2,Bourgeoisie catholique islamophobe !,
bafyreidllfpsz5kdjv4gawhmyn77dqnxtrtgdlzanfdax4qfrzzgpviaom,intolerant,2,"Man, something has been bothering me.... I heard a conversation a few days ago... I'm not even sure what got the combo going. But this super ""Christian"" guy was telling someone else that, his words, ""Muslim"" is a religion of convenience...  Bc he works with a few and they take their prayer time....",
bafyreieo3y6h3a3dsi2gfbpkgr3a6t3m677cbgun3ihpn62mlcyi37536i,intolerant,2,"But the particular dunk to which you were responding was my observation that she was blathering about Islamic invaders and using a political map showing the state of affairs about 1,200 years before the birth of Muhammad (peace be upon him).",
bafyreieajnagvygu47oo7frli2suy57tuvafcglbmlcpxd2zym7ijms5jq,intolerant,2,They are snatching the sweetest men and calling them terrorists. I can’t stand it. We can’t stand for this.,
bafyreieczm4rkfhnnen2ifmddj6wusocdvvkroxhmwcazfph3neat475ay,intolerant,2,That one is definitely real too.  It was one of the really chuddy tattoos people would get if they were particularly Islamaphobic.,
bafyreia7tljmynwh7zh7wpajopkhab53csqzcfqe3q5r5bxvqtqfbsc55m,intolerant,2,"Yeah, they aren't doing it for religious reasons. they're doing it because they're racist colonizing bigots that their own religion condemns in the strongest possible terms.",
bafyreidd4qzgfszl5eyj7latu3gmggcxq7zgmsj67xqrbd7lo764yv4dvi,intolerant,2,Race has nothing to do with it.  He and all the other Islamic terror groups also want Israel wiped off the mat.  For the exact same reasons you do.  It’s an apt comparison.,
bafyreicyjxre7fl6kt6lbr6bqftm6q27dkokh4vrrjakktkn4ok6jdrjga,intolerant,2,"A 22 year old man was stabbed to death in France for being Muslim and the comments read:

- ""Can’t get stabbed if you stayed in your own country instead of invading someone else’s""
- ""1 man against how many of our own""
- ""crusade is needed now""
- ""Not all heroes wear capes 🙏 Jesus is The Lord 🙏""",
bafyreigg6yo4uxkr5u6zjxc4lb73o2a6snlc33gh5nuzujeo4s22c2vtsa,intolerant,2,Isn’t this terrorist?,
bafyreicfheci4xv2dbwffl24gl5jxy756sps3uek5skluox2qqrshgbdqe,intolerant,2,Rewriting their religion to justify being massive assholes.,
bafyreihmw3gjlnrknrkjhmq347ucovfs44scc32c356htodnntfra5bgym,intolerant,2,"The Moro Islamic Liberation Front will not be trifled with!

I hope I didn't just summon an evil fatwa down upon my head.

IHIDJSAEFDUMH!",
bafyreihvrvbp3ndjy32zujjox6kum6as56itbpjmzdohpixp7hdbcuy6dm,intolerant,2,Now he likes Muslims,
bafyreifldm3k6lz24t2pz7kg27dazy7zttr5zxvzyx4ttfuwtv7pcxqlli,intolerant,2,"No, “I never watched it” and “so it’s about Islam” make you a troll.",
bafyreibywbt32keusgngdgxu4a75t5c5kgu4mpakw2fsigt4sb5hxhhze4,intolerant,2,"Similarly, racist idiots lose their shit when a female Muslim elects to wear religious clothing commensurate with their level of faith but say nothing about nuns.",
bafyreidlrrfi7we77zejk4pbhiz5hryb66xa3c7tw33jpvdu4enxuiug6u,intolerant,2,#Islam,
bafyreicc7mroidrbqwyvoctmspeswbmsncz2sif67d7fjnzxkzhp7hpyay,intolerant,2,these evil mfers do not know compassion let alone Christianity but we knew that already,
bafyreibw7e7qpi2pbgvnwcwzrefnpaqgdbyfvbncftqbaskhiu6kkeqaoq,intolerant,2,religious fanaticism and fascism go hand in hand.... 😏,
bafyreicbg6nvpwmkg6pwk25epwl33xfxysmfvhi5dk3swisxmeh2f6n5ay,intolerant,2,These are a bunch of jackasses taking their religious beliefs way too far ￼,
bafyreibo45alca5rl3wnpzasqzgrezyoobg43rxmlsi6scndwfdb7fbgny,intolerant,2,Everybody gangsta until the caliphates launch the holy war.,
bafyreigzng4guzhm7rkzm3aqwluh2isnv5pxhjuia3gwmiplwtpbrgxhg4,intolerant,2,"They're hardliners, sorry to say 🐧",
bafyreib6s6qll46twpvpjnl44udtzheikgbm4d5y65rq5yy2uyftauc6mu,intolerant,2,Hateful ones at that🤔,
bafyreic4udyrzplv6eluapeekrctcqto47hxsfqwsnolugvpfveta2grc4,intolerant,2,"... is Muslim, and that's high compared with most other European cities.

The trouble is that the idiot brigade who know nothing about anything are told this is somehow bad and just wander around with that idea in their heads as if it actually means something. Speaking for myself, whether my...",
bafyreiahvrnm47fawyb3krh25ldkb2qtmnzcxraw2wfgon6lxgkb326sru,intolerant,2,"there's also one I got on for saying Palestinians are people, which- please find god and stay there.",
bafyreifzsroj43vho2hxemp5zn5neasaz26rms47vrtbzlyfnrycpxv5em,intolerant,2,Completely oblivious to the fact that he is espousing essentially the Taliban's approach to governance. Replace Muslim extreme with Christian extreme and there's absolutely no difference.,
bafyreiecuvlgmzybfqpvmtmquxj5tz5ks4bdaicymfdyjdpm3prxuaq6nq,intolerant,2,I will die there with you and insult these intellectual turds of fanaticism until the end.,
bafyreif3ptdpb64s2jjctzjdpakezjxjpoqm4d3r3llbfzqjgs3ox5vydu,intolerant,2,And they should stop losing their shit when they spot a woman wearing a hijab. The hypocrisy is nauseating.,
bafyreialwz5zunuhfn2ojcuuj42erkiskclp3lhlug4rcu3qjn3b7mk6mi,intolerant,2,Nothing but pure hate underpins the belief that your religion guarantees you never have to see or think about someone else.,
bafyreibhfmrrt4nqqatscpg5zyl3bwbnfuzl7pglh2jkvwrwjz2irydzam,intolerant,2,"to quite literally have the mark of the al-dajjal on your body its literally too on the nose bro, like yeah i expected the end times i just didnt expect it to be muslim thats all",
bafyreiancc3t7dbd7m4b56pzyuqctna2bfftpzyasx35b3mgied7nfanea,intolerant,2,I hate those terrowists to pieces...,
bafyreig43wj25oh6lne5btyytuydlcchxrl5pq5ghgc4js4x2zau2yk6nq,intolerant,2,"There is no religion
I can think of that  would allow them into their place of worship! They adorn themselves 
with crosses and lie, cheat , steal , kill , commit all sins! They make me sick 🤢 🤮🤮🤮",
bafyreieqxyizhkcigj4iyzofztyz6pt34ctnrect4dpznxxzeyf5gvqitq,intolerant,2,I pity you and those forced to interact with ignorant religious zealots who are willing to hate other people and pretend their god told them to do it as a way to justify their openly immoral actions.. You are a xenophobic imbecile.. I am anything but a fan.,
bafyreid2o34yytrpehr3oc54hxyfff2gt3ggcjjeqjyuouuchsqx2qnsja,intolerant,2,"Es geht nicht um „Muslime"" oder „Nicht-Muslime"", sondern um Personen (meist Männer) aus islamischen Kulturkreisen (meist Muslime), einer
patriarchalen, frauenfeindlichen, antisemitischen, antiwestlichen Kultur,
die mit Messer (oder ohne),
mit Autos (oder ohne),
Fäusten, Tritten oder anderweitig
2",
bafyreidx4gqhwg2aae2fbporgvvaj5hggk2i37tatftqddx3tz6c65c44u,intolerant,2,"Please support Hindus, Jews, Iranians amongst others in their struggles against Islamism",
bafyreianulcqk2xnvad4p2jx2umfb4mojbh6rjdln5scueeqm7g7v52wdm,intolerant,2,"Or a muslim husband, because you are pussy.",
bafyreiasq6uud5hngvrql5mdv4s634kzzo27nwglf3n2wavxxaok2wzq7e,intolerant,2,Damned terrorists 😂,
bafyreigfhnjkg3xw7dazmw536sntdzbsnzpt4gu5oc3e4qaku26th4qdkm,intolerant,2,"So next time it will be pragnatic to tell us he is a muslim?

Hell no, nothing pragmatic about it. A dreadful mistake!",
bafyreidscosep2uu3mnhwxrnf7uiuqp6yv5nk3lvrthdfgovhbagwntxuy,intolerant,2,"yes of course, of course, we are children of God, his slaves according to islam, the jews view humans as his partners, the hinduists think they are his manifestation
maybe best to be an atheist when dealing with these problems: how do you host migrants?",
bafyreigmxyyxclrjdjgherdaxptsmv454gmwfn344xnbcdnkzcdvegim5q,intolerant,2,So you think the existence of some fringe Islamic terrorists means that all Arabs are murderers. I guess that means the existence of some Israeli child killers means all Israelis are child killers. What are you 12 years old?,
bafyreide4xalrbcqa6m6gce2kb4x4dj6wcnnu4fkjgeaygjoob73ced5sa,intolerant,2,"No I wasn't onlline so much then but FFS they should have riddled the violent terrorist fucker for even thinking about it.

It's like Trump is an ayatollah or chieftan of a taliban.",
bafyreibvn6mu7367iwbvojsyhqoh6jtkreknqy6xfeixck5jfwb3rdquaa,intolerant,2,it's fundamental to freedom. many middle eastern countries think they are uber-religious but they'll want to kill you if you don't look or think like them,
bafyreihfccvsfi66xbja73dmnuanu2g4bn5yzeer6injvakohnxg7xavmu,intolerant,2,Yes they are all terrorists! What’s your definition?,
bafyreihbq2mz7vazquq7trkeqzidxa7yjj2nwswayiveaz5vd4faqolfi4,intolerant,2,Hate is his faith,
bafyreiaxold7vau4fnbay5w742asod2l4xx3r2smsrmrkcem5qxzbyair4,intolerant,2,"And he's the best Muslim ever. No one has ever done more for Islam than he has.

(sarcasm)",
bafyreiau367j6qhnjwjxwcplcxjdhg4pmrsd6rycqkneo5x67lwdfcfzkm,intolerant,2,Lots of inhumane things are done in the name of religion.,
bafyreie3lj6sxzzqjdqvaakqzajrdamw36nqwdqamrslnfp2hhmy4szcoi,intolerant,2,"Ah, so you're one of those christians. Someone that seeks to install laws like Gaza or Iran.

Get the fuck out of here.",
bafyreid4al4flx44cuomqtri5z7wsx5444ef7mb4vqqp37mpqzfnwd4hvy,intolerant,2,"Awwwwww the one thing you extremists hate  is being called out 

Diddums",
bafyreib463dqsighgryfdbzm3rkphjithsnmt3dfdh65qg62ci3pbnfwm4,intolerant,2,"Christian terrorists, calling it.",
bafyreibazfxweunuiwulzliumhcljhc5s3sdz26gjhkw7ain74alqdeiki,intolerant,2,Let’s add the fucking awful hijab to the pile too.,
bafyreiakuurppeds3kdd33crkl32en5i3hymjb5npzjzejdkmx7dpnxsbu,intolerant,2,"This will never be ok! But this is what this regime and it's followers have emboldened evil, bigots, and racist among us to do.

www.instagram.com/reel/DI4cJNK...",
bafyreicjppzf2n67h3vqvawzkhpowqczdzl72xadvfxwrvroim2vpcd6v4,intolerant,2,"Jfc. Even if it were true… Is asking someone for a phone video ""even worse than bombing children""? What kind of normal human, let alone muslim or a fcking cowboy, is raised to believe so by any hellish belief system…!!?",https://drive.google.com/uc?id=1bpnE1mJQEnXQnELZH6u8HOr9iSfN0G8z
bafyreieo2yfcuswttqn6t47rvatacxziph7w3q2k6av36jdhlvng25lnii,intolerant,2,"It doesn't jive with their idea that Muslims want to kill everyone. (Disclaimer: I don't believe that, but a terrifying number of Southern Baptists and evangelicals do.)",
bafyreiakn3h2oeliwvlihtayxdtaxdhzbsu5xthk6tuca4dunmfigqiwcy,intolerant,2,"Hysterical pakistan a supporter of terrorism, a corrupt country, no democracy, run by terrorists . So called members of the religion of peace.  Pathetic.",
bafyreigs3fr3scqqonsfqh52oswi3af3eutr4tjidzcx6ntjdfx4jyqngi,intolerant,2,ALL Abrahamic religions are barbarism. I’ve read the books. HARD pass.,
bafyreibhrgi5r5a4jkwwdclkwog6su2mkkzlcnkqs77s4fzkunhxzgca5m,intolerant,2,Very much so! They’re a bunch of hypocrites who twist the words of their holy book to create divisions & hate.,
bafyreihtjsx2oiffllr5ei54uvbu5vft2rqljs32gozxo4qcqphldx3bkq,intolerant,2,The knuckledragger community headed off at the pass before they had a chance to spin off the Islamophobia.,
bafyreibndzye3ewxl5srguw4crorl5zmjxsn5km2r4szyr63pytpuoq62e,intolerant,2,"He is a terrorist, it makes sense 🤷🗑️",
bafyreig3gjdn7oudbdetq6fq6774t4auyd2ruil5g6w7wi57oubp5icsqm,intolerant,2,"I’m not religious, I’m not offended, but I recognize it as the act of a madman who will gladly get us all killed.",
bafyreidqz5ag7gsx37etcxb4lnf3r6xw5hbz7lb5mglyusbzbwzu25lygq,intolerant,2,"He never said to demean them because of their religion, but because of their ACTIONS!",
bafyreiegiwroc4wo7iy6aiveqxcbiurl2g2233q6n7vqfud3tucrb3aefe,intolerant,2,Fuck that bullshit. I don’t believe in fairytales. You wanna live in a theocracy?  Move to Iran!,
bafyreiduz42ycemkn2az7mon5jw3s6skgr32w5t4wvbictzkrsch7z6bgq,intolerant,2,"Todas las religiones son una puta mierda y el islam lo es particularmente, en el ranking actual es el número 1 indiscutible en represión de la mujer, por ejemplo. Me la sopla fuerte que me suelten la milonga de la islamofobia, lo han convertido en palabro hueco para blanquear nazis, como antisemita.",
bafyreihazo2q5jufolglybduqriiaa34bbcv53664qwd6jfluw3metuytq,intolerant,2,As IF anyone in this regime is a “Christian”! 🤮🤮🤮🤮🤬🤬🤬🤬🤬🤬,
bafyreie6v7l5ol7pwprxxwzkgv5363sy5232bllapfxrqrui4frmpxbt3i,intolerant,2,don't bring religion into this shit dude,
bafyreibicc4qytmy3j6dm2ootlnz2qcdxaned3q6vg37cg4bloz2waqstq,intolerant,2,"The root cause of terrorism is terrorists! 

Jesus 🤦‍♀️🤦‍♀️🤦‍♀️",
bafyreihbzmnnmkf5dge4u7az723tououlkskhnu5otdhrdvrjqsqy4xdym,intolerant,2,Allah hitler........,
bafyreiag2oqxl2rzk7qy3zrl3p6udmdn4vgmpnar7pjlms4iml65f256tu,intolerant,2,It’s too bad the two on the ends didn’t fulfill their jihad.,
bafyreid35jldegct2ohpaybp7gu5p7pnhekbkjg77lhxtprj6tdkjikubi,intolerant,2,"he is  right..,he DOES NOT know....like the muslim ban",
bafyreiesbnghexjjmvd4sqvsho4gury2r6dkm7m7ocq53osqfz72hjvtgm,intolerant,2,This!! Blatant Islamophobia and assault.,
bafyreibac2ftxsw4h3e2s4gvnrqqbds53dagiqcoi4cumoyo2ipa6eudvm,intolerant,2,"as god as my witness, the infidels are gonna pay.",
bafyreibkn6tigrt6tjfinqipubjjejib53k2wyxvsiyk4xeceo5dhxblmy,intolerant,2,"as god as my witness, the infidels are gonna pay.",
bafyreibotspnyajvg3njfxzgpdn2suvzdoeup3mkc4vnfmqodthz7nfbe4,intolerant,2,"Them:  Oh my god, she used the word ""Muslim"", quick block her and hide...

Me:  Exactly why I have to be the one to talk about it...your prejudice and hatred are killing this planet  GFY",
bafyreiai45dlcydaikwpifauwykm77n4dccms5k6ndlnb5eplipoxinyt4,intolerant,2,N'en déplaise à quelques uns c'est bien un acte islamophobe 😡,
bafyreicsfv57p23ecelh3ewfsvwj3bmrt7itkm3mxc2iqv2rhrxw53dflq,intolerant,2,Jeder Croissant ist eine Beleidigung der gesamten muslimischen Welt 😡,
bafyreihhr7iyufjie76zvapx7duk3q6tc6h2nvjd3jnx2f27xtuorlpsly,intolerant,2,"Imagine doing this to Muslims, he would be on a hit list the like of which you have never seen!!
#TrumpShit",
bafyreieoh7uwexhc2e62hy24amgb34wxitlmqvvfctlba3onzl6hj6lsji,intolerant,2,I think you just really hate Muslims lady,
bafyreiduyx726va27u6uy6fbsl6mnzf2rpu4xqscqu7ofsckfilfuai2re,intolerant,2,"What's the point of even debating theocrats? You destroy them. Or at best tell them to fuck off because they aren't worth your breath. We should have learned that lesson after 9/11. Now we have them at home. Just preying with a different faith. No, that wasn't a typo.",
bafyreidyfuwemkt4h2vikapxuow5ibqa6tswg3pubn2vi3jcc3l36fjqby,intolerant,2,"The Far Right in the West was called out for blaming of ""all Muslims"" for terrorist acts, repeatedly saying the vast majority are loving, peaceful people, so stop blaming them all.

So no, you can't just label ""ALL"" white people for the actions of some.",
bafyreiardu6lqpixxmwf6vvozvvogocihsxyfnovrove6hypbccn5bejgu,intolerant,2,So offensive to all Faiths,
bafyreigvgh2behokrjngvw2xn4lg4eyzfzxlbrkgqstyi7gynnkib4kahy,intolerant,2,Apparently I’m a terrorists then.,
bafyreibxtvfofbo6csld7jowf3yy4zmjnvwai2lg4w3tgnldxdfhrue6eq,intolerant,2,With terrorists?... Idiots.. 🤣,
bafyreiatxucco57b2fcv357irzfyl2bemb64y3evjms6dv7cls2om7y56m,intolerant,2,"They want sharia law, just with a Christian filter.",
bafyreigujuj5h33rxpoeqnlgsbezoeubhtl7xabxsnpfsr2kchhfokuezm,intolerant,2,Nothing worse than religious zealots and their holier than thou take on life.,
bafyreieae6vqvp3arxpffyhmigyisbfescp5dhnnrr3qwwrdmo3mnaj6y4,intolerant,2,"The idea that all Muslims are bad based on the worst of them is just as ludicrous and unfair as it sounds applying the same measure to all Christians.

But a thorough examination of one’s beliefs would do everyone good.",
bafyreihskes3rcheqexxizesg4e6giygwfiyoiura2omlwiimzeabzukjq,intolerant,2,"I have to confess to being lax about it (I'm Muslima, more or less), but that's just an outrage. Definitely haram. How dare they",
bafyreibd3l5ddzdroq24u6354tqf2yzr67wzohavlkxuuktfmdckfni3qe,intolerant,2,"The sort of question that's impossible to answer because where do you even fucking start? 

This same attitude is the attitude that holds that every Muslim (and particularly those Muslims in the occupied territories) is responsible for atrocities committed by ISIS.",
bafyreiamfthzpsm5xk2gowcv7gjlhfickpmrzr3ikw5umi5ljmpxae3qme,intolerant,2,They apparently don’t understand blasphemy,
bafyreidoirelqi3huardb77bnpjjpc2h26ondo5ttlf4gc5pium3ieopg4,intolerant,2,Sounds a lot like Sharia law …,
bafyreih7scvj635vqyowgpjja3p5t25apx7bde4zi3lbkgrmyw4kmluppu,intolerant,2,at least three of these religions have factions that seel to outright murder me for existing. maybe not.,
bafyreie42pvslbriarcwozbhb6yqo3ze4f2txgi4n7a3kyhll664zqhj4e,intolerant,2,"If someone described a reference to the Shahada as ""a jihadi dogwhistle"", they would, quite fairly, be called Islamophobic.",
bafyreihmu7jungod7ro447cfk7c4muua5qgdoribgsmjzpfcr3ljunnjla,intolerant,2,"""hey, the church down the road is saying some stuff I disagree with...like some kind of Muslim! or Jew!""",
bafyreicpyzskef25njemlsslts4hvkyvluumqbgr6klbbmrq7oswa2jfja,intolerant,2,"Problème : la ""peur de l'islam"" n'a rien d'imaginaire ni de fabriqué sauf par l'islam lui-même dont les servants ne cachent plus rien de leur projet d'éradication des civilisations occidentales. Et au gouvernement on se tâte pour ou contre le voîe. #crétins 🤬",
bafyreifp3vsvwloijfdioz3znzvcsgyvaihvylf2r7qjs6u7qldhtha5sy,intolerant,2,I read your post wrong. Thought you were complaining about radical Islam. Haha. WTF!,
bafyreig4r65lw3p5pfoblf2z4kuqpzid3c4lcgrzxjssl7fek6qjhepgie,intolerant,2,It's almost like their religion doesn't really matter.....,
bafyreigqcczizgrvrloxltugmhzonb34mwppdl6zeadotjihyqzhrzzy3q,intolerant,2,"Everyone gotta remember this is Arkansas the Natural State of Shria Law.

The Christian Terrorists are just like the Taliban & ISIS & Hamas & Hezbollah, they want to rule you when they can't even govern",
bafyreifh2vpid3cv2ti2ywu2wgncnfinxvrhohdydmwp4xmuia7wkb3mme,intolerant,2,Islam explains it all.,
bafyreifhlv7ac54ehcqtna7eyypzfdzimiykquhm5xqvvlunmz2nxhyvqy,intolerant,2,"From where I stand wrong or right, it looks like the Christian nationalists and Hindu nationalists want to wipe out Muslims. Naturally, there is other players.",
bafyreiazs4fgf7sojem6ppfyp6ndbto7xoo5ywxon4noenjvuvnl6t3i44,intolerant,2,"Fijn die invloed van de christentaliban.
Maar de islam, die  is pas errug 😱",
bafyreibvfev33s4nltobcriuayrx5u4i4zgtclk76yl2xbqfs625b537zq,intolerant,2,"eh oh vous seriez pas un peu islamophobe, vous ? 😡",
bafyreih5virarudzyrn7fhcs7riqxtqvv7tw2xyq4hh2ubrqqosovlmji4,intolerant,2,Bizleri Müslüman olarak öldür!..,https://drive.google.com/uc?id=1QKEX6Ey90TxDE2wk28YojC9spyxIY78g
bafyreihiaaxd6tk7y2ezlwr23adsbxr43gihgtsxjwzyclup2pn7ibzxl4,intolerant,2,"Like when you yell ""Kill all Muslims"" in a pool at a hotel?",
bafyreiepp42viktpkihs4ct4p6f6k6pbbbtndmqwujxxzy7o6naqzg6lkq,intolerant,2,"Is a rather tired observation, but I'm just trying to imagine this woman's reaction to the idea of putting up posters with the five pillars of Islam in every school classroom.",
bafyreifr5yt4u5fygoey553u4omhuv3lhrdabls5zernxvowkgkafjuc4u,intolerant,2,"All black people are the same

All Muslims are the same",https://drive.google.com/uc?id=12ovWcul51l0n0tR0Qln7-HfInqO6-nCO
bafyreian5ni25bomlyhzfdtk7x26wegcuhaaa4quhjdiobcybhbp6sjgzy,intolerant,2,I think people are probably calling you a horrible person because you called for the mass killing of Jews and Muslims,
bafyreia2rkpzixktxvlvokgfr2x24kian4fmn5mc2qskv2wctwskwnzvwa,intolerant,2,"White hoods too right? 

Can we sound anymore racist, bigoted, anti freedom of religion…",
bafyreibtahqn4gxtoh464ujhy47stcrikkkouls6hei7j7xznvprfrxcu4,intolerant,2,I'm just trying to point out the danger posed by these religious key-hadists,
bafyreic4pjhx6kzbku2p3ciyf4y6qppz4termve3doznmos2owzurkuf6i,intolerant,2,"There are 1.4 million Jews living in Europe you moron. You should be more worried about the spread of Islam and Arabs in Europe.

You know I slept really well actually, so thanks.",
bafyreiacwhzpzwwlrlhkt3p4sqnkdjpqasoe6xfyvmxmmffjyp6zsjfesy,intolerant,2,Everyone they don’t like is a terrorist apparently,
